"","state","date","site","dailycases","note","data","region"
"1704","South Africa",2020-07-30,"KZN",2679,NA,NA,NA
"1705","South Africa",2020-07-31,"KZN",2787,NA,NA,NA
"1706","South Africa",2020-08-01,"KZN",2901,NA,NA,NA
"1707","South Africa",2020-08-02,"KZN",2693,NA,NA,NA
"1708","South Africa",2020-08-03,"KZN",2061,NA,NA,NA
"1709","South Africa",2020-08-04,"KZN",1625,NA,NA,NA
"1710","South Africa",2020-08-05,"KZN",1812,NA,NA,NA
"1711","South Africa",2020-08-06,"KZN",2317,NA,NA,NA
"1712","South Africa",2020-08-07,"KZN",2329,NA,NA,NA
"1713","South Africa",2020-08-08,"KZN",3204,NA,NA,NA
"1714","South Africa",2020-08-09,"KZN",2420,NA,NA,NA
"1715","South Africa",2020-08-10,"KZN",1318,NA,NA,NA
"1716","South Africa",2020-08-11,"KZN",1108,NA,NA,NA
"1717","South Africa",2020-08-12,"KZN",1005,NA,NA,NA
"1718","South Africa",2020-08-13,"KZN",734,NA,NA,NA
"1719","South Africa",2020-08-14,"KZN",1511,NA,NA,NA
"1720","South Africa",2020-08-15,"KZN",875,NA,NA,NA
"1721","South Africa",2020-08-16,"KZN",764,NA,NA,NA
"1722","South Africa",2020-08-17,"KZN",654,NA,NA,NA
"1723","South Africa",2020-08-18,"KZN",528,NA,NA,NA
"1724","South Africa",2020-08-19,"KZN",706,NA,NA,NA
"1725","South Africa",2020-08-20,"KZN",809,NA,NA,NA
"1726","South Africa",2020-08-21,"KZN",708,NA,NA,NA
"1727","South Africa",2020-08-22,"KZN",544,NA,NA,NA
"1728","South Africa",2020-08-23,"KZN",509,NA,NA,NA
"1729","South Africa",2020-08-24,"KZN",261,NA,NA,NA
"1730","South Africa",2020-08-25,"KZN",419,NA,NA,NA
"1731","South Africa",2020-08-26,"KZN",575,NA,NA,NA
"1732","South Africa",2020-08-27,"KZN",489,NA,NA,NA
"1733","South Africa",2020-08-28,"KZN",278,NA,NA,NA
"1734","South Africa",2020-08-29,"KZN",428,NA,NA,NA
"1735","South Africa",2020-08-30,"KZN",435,NA,NA,NA
"1736","South Africa",2020-08-31,"KZN",280,NA,NA,NA
"1737","South Africa",2020-09-01,"KZN",231,NA,NA,NA
"1738","South Africa",2020-09-02,"KZN",424,NA,NA,NA
"1739","South Africa",2020-09-03,"KZN",373,NA,NA,NA
"1740","South Africa",2020-09-04,"KZN",326,NA,NA,NA
"1741","South Africa",2020-09-05,"KZN",286,NA,NA,NA
"1742","South Africa",2020-09-06,"KZN",178,NA,NA,NA
"1743","South Africa",2020-09-07,"KZN",80,NA,NA,NA
"1744","South Africa",2020-09-08,"KZN",177,NA,NA,NA
"1745","South Africa",2020-09-09,"KZN",291,NA,NA,NA
"1746","South Africa",2020-09-10,"KZN",286,NA,NA,NA
"1747","South Africa",2020-09-11,"KZN",281,NA,NA,NA
"1748","South Africa",2020-09-12,"KZN",228,NA,NA,NA
"1749","South Africa",2020-09-13,"KZN",222,NA,NA,NA
"1750","South Africa",2020-09-14,"KZN",124,NA,NA,NA
"1751","South Africa",2020-09-15,"KZN",161,NA,NA,NA
"1752","South Africa",2020-09-16,"KZN",236,NA,NA,NA
"1753","South Africa",2020-09-17,"KZN",237,NA,NA,NA
"1754","South Africa",2020-09-18,"KZN",213,NA,NA,NA
"1755","South Africa",2020-09-19,"KZN",209,NA,NA,NA
"1756","South Africa",2020-09-20,"KZN",174,NA,NA,NA
"1757","South Africa",2020-09-21,"KZN",90,NA,NA,NA
"1758","South Africa",2020-09-22,"KZN",139,NA,NA,NA
"1759","South Africa",2020-09-23,"KZN",202,NA,NA,NA
"1760","South Africa",2020-09-24,"KZN",176,NA,NA,NA
"1761","South Africa",2020-09-25,"KZN",139,NA,NA,NA
"1762","South Africa",2020-09-26,"KZN",119,NA,NA,NA
"1763","South Africa",2020-09-27,"KZN",123,NA,NA,NA
"1764","South Africa",2020-09-28,"KZN",66,NA,NA,NA
"1765","South Africa",2020-09-29,"KZN",92,NA,NA,NA
"1766","South Africa",2020-09-30,"KZN",183,NA,NA,NA
"1767","South Africa",2020-03-05,"LP",0,NA,NA,NA
"1768","South Africa",2020-03-07,"LP",0,NA,NA,NA
"1769","South Africa",2020-03-08,"LP",0,NA,NA,NA
"1770","South Africa",2020-03-09,"LP",0,NA,NA,NA
"1771","South Africa",2020-03-11,"LP",0,NA,NA,NA
"1772","South Africa",2020-03-12,"LP",0,NA,NA,NA
"1773","South Africa",2020-03-13,"LP",0,NA,NA,NA
"1774","South Africa",2020-03-14,"LP",0,NA,NA,NA
"1775","South Africa",2020-03-15,"LP",0,NA,NA,NA
"1776","South Africa",2020-03-16,"LP",1,NA,NA,NA
"1777","South Africa",2020-03-17,"LP",0,NA,NA,NA
"1778","South Africa",2020-03-18,"LP",0,NA,NA,NA
"1779","South Africa",2020-03-19,"LP",0,NA,NA,NA
"1780","South Africa",2020-03-20,"LP",0,NA,NA,NA
"1781","South Africa",2020-03-21,"LP",0,NA,NA,NA
"1782","South Africa",2020-03-22,"LP",1,NA,NA,NA
"1783","South Africa",2020-03-23,"LP",2,NA,NA,NA
"1784","South Africa",2020-03-24,"LP",0,NA,NA,NA
"1785","South Africa",2020-03-25,"LP",0,NA,NA,NA
"1786","South Africa",2020-03-26,"LP",2,NA,NA,NA
"1787","South Africa",2020-03-28,"LP",5,NA,NA,NA
"1788","South Africa",2020-03-29,"LP",1,NA,NA,NA
"1789","South Africa",2020-03-30,"LP",-1,NA,NA,NA
"1790","South Africa",2020-03-31,"LP",3,NA,NA,NA
"1791","South Africa",2020-04-01,"LP",0,NA,NA,NA
"1792","South Africa",2020-04-02,"LP",2,NA,NA,NA
"1793","South Africa",2020-04-03,"LP",0,NA,NA,NA
"1794","South Africa",2020-04-04,"LP",2,NA,NA,NA
"1795","South Africa",2020-04-05,"LP",1,NA,NA,NA
"1796","South Africa",2020-04-06,"LP",0,NA,NA,NA
"1797","South Africa",2020-04-08,"LP",2,NA,NA,NA
"1798","South Africa",2020-04-09,"LP",1,NA,NA,NA
"1799","South Africa",2020-04-10,"LP",2,NA,NA,NA
"1800","South Africa",2020-04-11,"LP",-1,NA,NA,NA
"1801","South Africa",2020-04-12,"LP",0,NA,NA,NA
"1802","South Africa",2020-04-13,"LP",0,NA,NA,NA
"1803","South Africa",2020-04-14,"LP",1,NA,NA,NA
"1804","South Africa",2020-04-15,"LP",1,NA,NA,NA
"1805","South Africa",2020-04-16,"LP",1,NA,NA,NA
"1806","South Africa",2020-04-17,"LP",0,NA,NA,NA
"1807","South Africa",2020-04-18,"LP",0,NA,NA,NA
"1808","South Africa",2020-04-19,"LP",1,NA,NA,NA
"1809","South Africa",2020-04-20,"LP",0,NA,NA,NA
"1810","South Africa",2020-04-21,"LP",0,NA,NA,NA
"1811","South Africa",2020-04-22,"LP",0,NA,NA,NA
"1812","South Africa",2020-04-23,"LP",0,NA,NA,NA
"1813","South Africa",2020-04-24,"LP",2,NA,NA,NA
"1814","South Africa",2020-04-25,"LP",1,NA,NA,NA
"1815","South Africa",2020-04-26,"LP",1,NA,NA,NA
"1816","South Africa",2020-04-27,"LP",0,NA,NA,NA
"1817","South Africa",2020-04-28,"LP",0,NA,NA,NA
"1818","South Africa",2020-04-29,"LP",0,NA,NA,NA
"1819","South Africa",2020-04-30,"LP",1,NA,NA,NA
"1820","South Africa",2020-05-01,"LP",2,NA,NA,NA
"1821","South Africa",2020-05-02,"LP",2,NA,NA,NA
"1822","South Africa",2020-05-03,"LP",1,NA,NA,NA
"1823","South Africa",2020-05-04,"LP",2,NA,NA,NA
"1824","South Africa",2020-05-05,"LP",1,NA,NA,NA
"1825","South Africa",2020-05-06,"LP",0,NA,NA,NA
"1826","South Africa",2020-05-07,"LP",1,NA,NA,NA
"1827","South Africa",2020-05-08,"LP",2,NA,NA,NA
"1828","South Africa",2020-05-09,"LP",8,NA,NA,NA
"1829","South Africa",2020-05-10,"LP",3,NA,NA,NA
"1830","South Africa",2020-05-11,"LP",0,NA,NA,NA
"1831","South Africa",2020-05-12,"LP",0,NA,NA,NA
"1832","South Africa",2020-05-13,"LP",0,NA,NA,NA
"1833","South Africa",2020-05-14,"LP",1,NA,NA,NA
"1834","South Africa",2020-05-15,"LP",2,NA,NA,NA
"1835","South Africa",2020-05-16,"LP",2,NA,NA,NA
"1836","South Africa",2020-05-17,"LP",18,NA,NA,NA
"1837","South Africa",2020-05-18,"LP",11,NA,NA,NA
"1838","South Africa",2020-05-19,"LP",6,NA,NA,NA
"1839","South Africa",2020-05-20,"LP",-1,NA,NA,NA
"1840","South Africa",2020-05-21,"LP",28,NA,NA,NA
"1841","South Africa",2020-05-22,"LP",-1,NA,NA,NA
"1842","South Africa",2020-05-23,"LP",4,NA,NA,NA
"1843","South Africa",2020-05-24,"LP",4,NA,NA,NA
"1844","South Africa",2020-05-25,"LP",4,NA,NA,NA
"1845","South Africa",2020-05-26,"LP",0,NA,NA,NA
"1846","South Africa",2020-05-27,"LP",9,NA,NA,NA
"1847","South Africa",2020-05-28,"LP",3,NA,NA,NA
"1848","South Africa",2020-05-29,"LP",26,NA,NA,NA
"1849","South Africa",2020-05-30,"LP",3,NA,NA,NA
"1850","South Africa",2020-05-31,"LP",4,NA,NA,NA
"1851","South Africa",2020-06-01,"LP",15,NA,NA,NA
"1852","South Africa",2020-06-02,"LP",1,NA,NA,NA
"1853","South Africa",2020-06-03,"LP",7,NA,NA,NA
"1854","South Africa",2020-06-04,"LP",6,NA,NA,NA
"1855","South Africa",2020-06-05,"LP",9,NA,NA,NA
"1856","South Africa",2020-06-06,"LP",1,NA,NA,NA
"1857","South Africa",2020-06-07,"LP",11,NA,NA,NA
"1858","South Africa",2020-06-08,"LP",17,NA,NA,NA
"1859","South Africa",2020-06-09,"LP",9,NA,NA,NA
"1860","South Africa",2020-06-10,"LP",4,NA,NA,NA
"1861","South Africa",2020-06-11,"LP",10,NA,NA,NA
"1862","South Africa",2020-06-12,"LP",21,NA,NA,NA
"1863","South Africa",2020-06-13,"LP",21,NA,NA,NA
"1864","South Africa",2020-06-14,"LP",17,NA,NA,NA
"1865","South Africa",2020-06-15,"LP",36,NA,NA,NA
"1866","South Africa",2020-06-16,"LP",29,NA,NA,NA
"1867","South Africa",2020-06-17,"LP",25,NA,NA,NA
"1868","South Africa",2020-06-18,"LP",73,NA,NA,NA
"1869","South Africa",2020-06-19,"LP",14,NA,NA,NA
"1870","South Africa",2020-06-20,"LP",18,NA,NA,NA
"1871","South Africa",2020-06-21,"LP",43,NA,NA,NA
"1872","South Africa",2020-06-22,"LP",18,NA,NA,NA
"1873","South Africa",2020-06-23,"LP",40,NA,NA,NA
"1874","South Africa",2020-06-24,"LP",48,NA,NA,NA
"1875","South Africa",2020-06-25,"LP",60,NA,NA,NA
"1876","South Africa",2020-06-26,"LP",68,NA,NA,NA
"1877","South Africa",2020-06-27,"LP",64,NA,NA,NA
"1878","South Africa",2020-06-28,"LP",73,NA,NA,NA
"1879","South Africa",2020-06-29,"LP",76,NA,NA,NA
"1880","South Africa",2020-06-30,"LP",120,NA,NA,NA
"1881","South Africa",2020-07-01,"LP",44,NA,NA,NA
"1882","South Africa",2020-07-02,"LP",111,NA,NA,NA
"1883","South Africa",2020-07-03,"LP",122,NA,NA,NA
"1884","South Africa",2020-07-04,"LP",151,NA,NA,NA
"1885","South Africa",2020-07-05,"LP",147,NA,NA,NA
"1886","South Africa",2020-07-06,"LP",79,NA,NA,NA
"1887","South Africa",2020-07-07,"LP",165,NA,NA,NA
"1888","South Africa",2020-07-08,"LP",181,NA,NA,NA
"1889","South Africa",2020-07-09,"LP",250,NA,NA,NA
"1890","South Africa",2020-07-10,"LP",198,NA,NA,NA
"1891","South Africa",2020-07-11,"LP",256,NA,NA,NA
"1892","South Africa",2020-07-12,"LP",179,NA,NA,NA
"1893","South Africa",2020-07-13,"LP",302,NA,NA,NA
"1894","South Africa",2020-07-14,"LP",142,NA,NA,NA
"1895","South Africa",2020-07-15,"LP",187,NA,NA,NA
"1896","South Africa",2020-07-16,"LP",238,NA,NA,NA
"1897","South Africa",2020-07-17,"LP",277,NA,NA,NA
"1898","South Africa",2020-07-18,"LP",330,NA,NA,NA
"1899","South Africa",2020-07-19,"LP",438,NA,NA,NA
"1900","South Africa",2020-07-20,"LP",228,NA,NA,NA
"1901","South Africa",2020-07-21,"LP",199,NA,NA,NA
"1902","South Africa",2020-07-22,"LP",357,NA,NA,NA
"1903","South Africa",2020-07-23,"LP",356,NA,NA,NA
"1904","South Africa",2020-07-24,"LP",326,NA,NA,NA
"1905","South Africa",2020-07-25,"LP",338,NA,NA,NA
"1906","South Africa",2020-07-26,"LP",344,NA,NA,NA
"1907","South Africa",2020-07-27,"LP",184,NA,NA,NA
"1908","South Africa",2020-07-28,"LP",242,NA,NA,NA
"1909","South Africa",2020-07-29,"LP",338,NA,NA,NA
"1910","South Africa",2020-07-30,"LP",400,NA,NA,NA
"1911","South Africa",2020-07-31,"LP",325,NA,NA,NA
"1912","South Africa",2020-08-01,"LP",314,NA,NA,NA
"1913","South Africa",2020-08-02,"LP",165,NA,NA,NA
"1914","South Africa",2020-08-03,"LP",160,NA,NA,NA
"1915","South Africa",2020-08-04,"LP",185,NA,NA,NA
"1916","South Africa",2020-08-05,"LP",236,NA,NA,NA
"1917","South Africa",2020-08-06,"LP",248,NA,NA,NA
"1918","South Africa",2020-08-07,"LP",265,NA,NA,NA
"1919","South Africa",2020-08-08,"LP",207,NA,NA,NA
"1920","South Africa",2020-08-09,"LP",201,NA,NA,NA
"1921","South Africa",2020-08-10,"LP",165,NA,NA,NA
"1922","South Africa",2020-08-11,"LP",96,NA,NA,NA
"1923","South Africa",2020-08-12,"LP",68,NA,NA,NA
"1924","South Africa",2020-08-13,"LP",144,NA,NA,NA
"1925","South Africa",2020-08-14,"LP",195,NA,NA,NA
"1926","South Africa",2020-08-15,"LP",231,NA,NA,NA
"1927","South Africa",2020-08-16,"LP",128,NA,NA,NA
"1928","South Africa",2020-08-17,"LP",184,NA,NA,NA
"1929","South Africa",2020-08-18,"LP",56,NA,NA,NA
"1930","South Africa",2020-08-19,"LP",131,NA,NA,NA
"1931","South Africa",2020-08-20,"LP",142,NA,NA,NA
"1932","South Africa",2020-08-21,"LP",195,NA,NA,NA
"1933","South Africa",2020-08-22,"LP",108,NA,NA,NA
"1934","South Africa",2020-08-23,"LP",174,NA,NA,NA
"1935","South Africa",2020-08-24,"LP",80,NA,NA,NA
"1936","South Africa",2020-08-25,"LP",60,NA,NA,NA
"1937","South Africa",2020-08-26,"LP",92,NA,NA,NA
"1938","South Africa",2020-08-27,"LP",72,NA,NA,NA
"1939","South Africa",2020-08-28,"LP",93,NA,NA,NA
"1940","South Africa",2020-08-29,"LP",79,NA,NA,NA
"1941","South Africa",2020-08-30,"LP",128,NA,NA,NA
"1942","South Africa",2020-08-31,"LP",98,NA,NA,NA
"1943","South Africa",2020-09-01,"LP",36,NA,NA,NA
"1944","South Africa",2020-09-02,"LP",99,NA,NA,NA
"1945","South Africa",2020-09-03,"LP",88,NA,NA,NA
"1946","South Africa",2020-09-04,"LP",108,NA,NA,NA
"1947","South Africa",2020-09-05,"LP",69,NA,NA,NA
"1948","South Africa",2020-09-06,"LP",69,NA,NA,NA
"1949","South Africa",2020-09-07,"LP",35,NA,NA,NA
"1950","South Africa",2020-09-08,"LP",28,NA,NA,NA
"1951","South Africa",2020-09-09,"LP",103,NA,NA,NA
"1952","South Africa",2020-09-10,"LP",79,NA,NA,NA
"1953","South Africa",2020-09-11,"LP",80,NA,NA,NA
"1954","South Africa",2020-09-12,"LP",54,NA,NA,NA
"1955","South Africa",2020-09-13,"LP",70,NA,NA,NA
"1956","South Africa",2020-09-14,"LP",33,NA,NA,NA
"1957","South Africa",2020-09-15,"LP",47,NA,NA,NA
"1958","South Africa",2020-09-16,"LP",101,NA,NA,NA
"1959","South Africa",2020-09-17,"LP",80,NA,NA,NA
"1960","South Africa",2020-09-18,"LP",113,NA,NA,NA
"1961","South Africa",2020-09-19,"LP",101,NA,NA,NA
"1962","South Africa",2020-09-20,"LP",45,NA,NA,NA
"1963","South Africa",2020-09-21,"LP",18,NA,NA,NA
"1964","South Africa",2020-09-22,"LP",56,NA,NA,NA
"1965","South Africa",2020-09-23,"LP",129,NA,NA,NA
"1966","South Africa",2020-09-24,"LP",97,NA,NA,NA
"1967","South Africa",2020-09-25,"LP",136,NA,NA,NA
"1968","South Africa",2020-09-26,"LP",52,NA,NA,NA
"1969","South Africa",2020-09-27,"LP",79,NA,NA,NA
"1970","South Africa",2020-09-28,"LP",39,NA,NA,NA
"1971","South Africa",2020-09-29,"LP",34,NA,NA,NA
"1972","South Africa",2020-09-30,"LP",84,NA,NA,NA
"1973","South Africa",2020-03-05,"MP",0,NA,NA,NA
"1974","South Africa",2020-03-07,"MP",0,NA,NA,NA
"1975","South Africa",2020-03-08,"MP",0,NA,NA,NA
"1976","South Africa",2020-03-09,"MP",0,NA,NA,NA
"1977","South Africa",2020-03-11,"MP",0,NA,NA,NA
"1978","South Africa",2020-03-12,"MP",1,NA,NA,NA
"1979","South Africa",2020-03-13,"MP",0,NA,NA,NA
"1980","South Africa",2020-03-14,"MP",0,NA,NA,NA
"1981","South Africa",2020-03-15,"MP",0,NA,NA,NA
"1982","South Africa",2020-03-16,"MP",1,NA,NA,NA
"1983","South Africa",2020-03-17,"MP",0,NA,NA,NA
"1984","South Africa",2020-03-18,"MP",2,NA,NA,NA
"1985","South Africa",2020-03-19,"MP",1,NA,NA,NA
"1986","South Africa",2020-03-20,"MP",0,NA,NA,NA
"1987","South Africa",2020-03-21,"MP",0,NA,NA,NA
"1988","South Africa",2020-03-22,"MP",0,NA,NA,NA
"1989","South Africa",2020-03-23,"MP",4,NA,NA,NA
"1990","South Africa",2020-03-24,"MP",0,NA,NA,NA
"1991","South Africa",2020-03-25,"MP",-1,NA,NA,NA
"1992","South Africa",2020-03-26,"MP",1,NA,NA,NA
"1993","South Africa",2020-03-28,"MP",1,NA,NA,NA
"1994","South Africa",2020-03-29,"MP",1,NA,NA,NA
"1995","South Africa",2020-03-30,"MP",0,NA,NA,NA
"1996","South Africa",2020-03-31,"MP",1,NA,NA,NA
"1997","South Africa",2020-04-01,"MP",0,NA,NA,NA
"1998","South Africa",2020-04-02,"MP",1,NA,NA,NA
"1999","South Africa",2020-04-03,"MP",0,NA,NA,NA
"2000","South Africa",2020-04-04,"MP",5,NA,NA,NA
"2001","South Africa",2020-04-05,"MP",0,NA,NA,NA
"2002","South Africa",2020-04-06,"MP",0,NA,NA,NA
"2003","South Africa",2020-04-08,"MP",3,NA,NA,NA
"2004","South Africa",2020-04-09,"MP",-1,NA,NA,NA
"2005","South Africa",2020-04-10,"MP",0,NA,NA,NA
"2006","South Africa",2020-04-11,"MP",0,NA,NA,NA
"2007","South Africa",2020-04-12,"MP",1,NA,NA,NA
"2008","South Africa",2020-04-13,"MP",1,NA,NA,NA
"2009","South Africa",2020-04-14,"MP",0,NA,NA,NA
"2010","South Africa",2020-04-15,"MP",0,NA,NA,NA
"2011","South Africa",2020-04-16,"MP",0,NA,NA,NA
"2012","South Africa",2020-04-17,"MP",1,NA,NA,NA
"2013","South Africa",2020-04-18,"MP",2,NA,NA,NA
"2014","South Africa",2020-04-19,"MP",-2,NA,NA,NA
"2015","South Africa",2020-04-20,"MP",0,NA,NA,NA
"2016","South Africa",2020-04-21,"MP",1,NA,NA,NA
"2017","South Africa",2020-04-22,"MP",-1,NA,NA,NA
"2018","South Africa",2020-04-23,"MP",0,NA,NA,NA
"2019","South Africa",2020-04-24,"MP",1,NA,NA,NA
"2020","South Africa",2020-04-25,"MP",-1,NA,NA,NA
"2021","South Africa",2020-04-26,"MP",0,NA,NA,NA
"2022","South Africa",2020-04-27,"MP",3,NA,NA,NA
"2023","South Africa",2020-04-28,"MP",0,NA,NA,NA
"2024","South Africa",2020-04-29,"MP",5,NA,NA,NA
"2025","South Africa",2020-04-30,"MP",5,NA,NA,NA
"2026","South Africa",2020-05-01,"MP",-1,NA,NA,NA
"2027","South Africa",2020-05-02,"MP",5,NA,NA,NA
"2028","South Africa",2020-05-03,"MP",6,NA,NA,NA
"2029","South Africa",2020-05-04,"MP",7,NA,NA,NA
"2030","South Africa",2020-05-05,"MP",4,NA,NA,NA
"2031","South Africa",2020-05-06,"MP",0,NA,NA,NA
"2032","South Africa",2020-05-07,"MP",2,NA,NA,NA
"2033","South Africa",2020-05-08,"MP",1,NA,NA,NA
"2034","South Africa",2020-05-09,"MP",1,NA,NA,NA
"2035","South Africa",2020-05-10,"MP",0,NA,NA,NA
"2036","South Africa",2020-05-11,"MP",2,NA,NA,NA
"2037","South Africa",2020-05-12,"MP",0,NA,NA,NA
"2038","South Africa",2020-05-13,"MP",3,NA,NA,NA
"2039","South Africa",2020-05-14,"MP",1,NA,NA,NA
"2040","South Africa",2020-05-15,"MP",0,NA,NA,NA
"2041","South Africa",2020-05-16,"MP",1,NA,NA,NA
"2042","South Africa",2020-05-17,"MP",3,NA,NA,NA
"2043","South Africa",2020-05-18,"MP",5,NA,NA,NA
"2044","South Africa",2020-05-19,"MP",2,NA,NA,NA
"2045","South Africa",2020-05-20,"MP",15,NA,NA,NA
"2046","South Africa",2020-05-21,"MP",2,NA,NA,NA
"2047","South Africa",2020-05-22,"MP",3,NA,NA,NA
"2048","South Africa",2020-05-23,"MP",-1,NA,NA,NA
"2049","South Africa",2020-05-24,"MP",4,NA,NA,NA
"2050","South Africa",2020-05-25,"MP",2,NA,NA,NA
"2051","South Africa",2020-05-26,"MP",0,NA,NA,NA
"2052","South Africa",2020-05-27,"MP",3,NA,NA,NA
"2053","South Africa",2020-05-28,"MP",5,NA,NA,NA
"2054","South Africa",2020-05-29,"MP",1,NA,NA,NA
"2055","South Africa",2020-05-30,"MP",1,NA,NA,NA
"2056","South Africa",2020-05-31,"MP",8,NA,NA,NA
"2057","South Africa",2020-06-01,"MP",10,NA,NA,NA
"2058","South Africa",2020-06-02,"MP",1,NA,NA,NA
"2059","South Africa",2020-06-03,"MP",5,NA,NA,NA
"2060","South Africa",2020-06-04,"MP",7,NA,NA,NA
"2061","South Africa",2020-06-05,"MP",25,NA,NA,NA
"2062","South Africa",2020-06-06,"MP",12,NA,NA,NA
"2063","South Africa",2020-06-07,"MP",8,NA,NA,NA
"2064","South Africa",2020-06-08,"MP",-6,NA,NA,NA
"2065","South Africa",2020-06-09,"MP",1,NA,NA,NA
"2066","South Africa",2020-06-10,"MP",23,NA,NA,NA
"2067","South Africa",2020-06-11,"MP",21,NA,NA,NA
"2068","South Africa",2020-06-12,"MP",15,NA,NA,NA
"2069","South Africa",2020-06-13,"MP",28,NA,NA,NA
"2070","South Africa",2020-06-14,"MP",26,NA,NA,NA
"2071","South Africa",2020-06-15,"MP",25,NA,NA,NA
"2072","South Africa",2020-06-16,"MP",21,NA,NA,NA
"2073","South Africa",2020-06-17,"MP",48,NA,NA,NA
"2074","South Africa",2020-06-18,"MP",70,NA,NA,NA
"2075","South Africa",2020-06-19,"MP",44,NA,NA,NA
"2076","South Africa",2020-06-20,"MP",39,NA,NA,NA
"2077","South Africa",2020-06-21,"MP",29,NA,NA,NA
"2078","South Africa",2020-06-22,"MP",23,NA,NA,NA
"2079","South Africa",2020-06-23,"MP",66,NA,NA,NA
"2080","South Africa",2020-06-24,"MP",51,NA,NA,NA
"2081","South Africa",2020-06-25,"MP",70,NA,NA,NA
"2082","South Africa",2020-06-26,"MP",72,NA,NA,NA
"2083","South Africa",2020-06-27,"MP",70,NA,NA,NA
"2084","South Africa",2020-06-28,"MP",90,NA,NA,NA
"2085","South Africa",2020-06-29,"MP",74,NA,NA,NA
"2086","South Africa",2020-06-30,"MP",101,NA,NA,NA
"2087","South Africa",2020-07-01,"MP",116,NA,NA,NA
"2088","South Africa",2020-07-02,"MP",172,NA,NA,NA
"2089","South Africa",2020-07-03,"MP",133,NA,NA,NA
"2090","South Africa",2020-07-04,"MP",207,NA,NA,NA
"2091","South Africa",2020-07-05,"MP",147,NA,NA,NA
"2092","South Africa",2020-07-06,"MP",208,NA,NA,NA
"2093","South Africa",2020-07-07,"MP",180,NA,NA,NA
"2094","South Africa",2020-07-08,"MP",175,NA,NA,NA
"2095","South Africa",2020-07-09,"MP",374,NA,NA,NA
"2096","South Africa",2020-07-10,"MP",371,NA,NA,NA
"2097","South Africa",2020-07-11,"MP",348,NA,NA,NA
"2098","South Africa",2020-07-12,"MP",356,NA,NA,NA
"2099","South Africa",2020-07-13,"MP",322,NA,NA,NA
"2100","South Africa",2020-07-14,"MP",277,NA,NA,NA
"2101","South Africa",2020-07-15,"MP",475,NA,NA,NA
"2102","South Africa",2020-07-16,"MP",521,NA,NA,NA
"2103","South Africa",2020-07-17,"MP",501,NA,NA,NA
"2104","South Africa",2020-07-18,"MP",571,NA,NA,NA
"2105","South Africa",2020-07-19,"MP",485,NA,NA,NA
"2106","South Africa",2020-07-20,"MP",295,NA,NA,NA
"2107","South Africa",2020-07-21,"MP",240,NA,NA,NA
"2108","South Africa",2020-07-22,"MP",622,NA,NA,NA
"2109","South Africa",2020-07-23,"MP",701,NA,NA,NA
"2110","South Africa",2020-07-24,"MP",769,NA,NA,NA
"2111","South Africa",2020-07-25,"MP",661,NA,NA,NA
"2112","South Africa",2020-07-26,"MP",591,NA,NA,NA
"2113","South Africa",2020-07-27,"MP",378,NA,NA,NA
"2114","South Africa",2020-07-28,"MP",166,NA,NA,NA
"2115","South Africa",2020-07-29,"MP",890,NA,NA,NA
"2116","South Africa",2020-07-30,"MP",838,NA,NA,NA
"2117","South Africa",2020-07-31,"MP",821,NA,NA,NA
"2118","South Africa",2020-08-01,"MP",580,NA,NA,NA
"2119","South Africa",2020-08-02,"MP",439,NA,NA,NA
"2120","South Africa",2020-08-03,"MP",275,NA,NA,NA
"2121","South Africa",2020-08-04,"MP",321,NA,NA,NA
"2122","South Africa",2020-08-05,"MP",1419,NA,NA,NA
"2123","South Africa",2020-08-06,"MP",668,NA,NA,NA
"2124","South Africa",2020-08-07,"MP",463,NA,NA,NA
"2125","South Africa",2020-08-08,"MP",468,NA,NA,NA
"2126","South Africa",2020-08-09,"MP",505,NA,NA,NA
"2127","South Africa",2020-08-10,"MP",216,NA,NA,NA
"2128","South Africa",2020-08-11,"MP",78,NA,NA,NA
"2129","South Africa",2020-08-12,"MP",222,NA,NA,NA
"2130","South Africa",2020-08-13,"MP",356,NA,NA,NA
"2131","South Africa",2020-08-14,"MP",443,NA,NA,NA
"2132","South Africa",2020-08-15,"MP",361,NA,NA,NA
"2133","South Africa",2020-08-16,"MP",374,NA,NA,NA
"2134","South Africa",2020-08-17,"MP",185,NA,NA,NA
"2135","South Africa",2020-08-18,"MP",243,NA,NA,NA
"2136","South Africa",2020-08-19,"MP",350,NA,NA,NA
"2137","South Africa",2020-08-20,"MP",392,NA,NA,NA
"2138","South Africa",2020-08-21,"MP",242,NA,NA,NA
"2139","South Africa",2020-08-22,"MP",201,NA,NA,NA
"2140","South Africa",2020-08-23,"MP",198,NA,NA,NA
"2141","South Africa",2020-08-24,"MP",63,NA,NA,NA
"2142","South Africa",2020-08-25,"MP",173,NA,NA,NA
"2143","South Africa",2020-08-26,"MP",219,NA,NA,NA
"2144","South Africa",2020-08-27,"MP",122,NA,NA,NA
"2145","South Africa",2020-08-28,"MP",88,NA,NA,NA
"2146","South Africa",2020-08-29,"MP",181,NA,NA,NA
"2147","South Africa",2020-08-30,"MP",186,NA,NA,NA
"2148","South Africa",2020-08-31,"MP",273,NA,NA,NA
"2149","South Africa",2020-09-01,"MP",65,NA,NA,NA
"2150","South Africa",2020-09-02,"MP",135,NA,NA,NA
"2151","South Africa",2020-09-03,"MP",141,NA,NA,NA
